time;SlideSpeedUp
2023-01-02 23:07:33.779 CET;426,2
2023-01-02 23:07:42.979 CET;441,8
2023-01-02 23:07:52.257 CET;425,1
2023-01-02 23:08:01.469 CET;455,7
2023-01-02 23:08:10.729 CET;455,5
2023-01-02 23:08:19.938 CET;469,1
2023-01-02 23:08:29.058 CET;469,7
2023-01-02 23:08:38.328 CET;456,4
2023-01-02 23:08:47.528 CET;455
2023-01-02 23:08:56.727 CET;454,1
2023-01-02 23:09:06.007 CET;457,7
2023-01-02 23:09:15.217 CET;456
2023-01-02 23:09:24.487 CET;439,4
2023-01-02 23:09:33.767 CET;457,5
2023-01-02 23:09:43.046 CET;457,1
2023-01-02 23:09:52.177 CET;470,2
2023-01-02 23:10:01.467 CET;429,8
2023-01-02 23:10:10.737 CET;471,1
2023-01-02 23:10:19.937 CET;453,3
2023-01-02 23:10:29.226 CET;427,2
2023-01-02 23:10:38.417 CET;469,9
2023-01-02 23:10:47.546 CET;440,6
2023-01-02 23:10:57.306 CET;439,8
2023-01-02 23:15:32.565 CET;2,1
2023-01-03 06:58:09.214 CET;62,9
2023-01-03 06:58:20.515 CET;63,1
2023-01-03 06:58:29.125 CET;73,5
2023-01-03 07:02:16.141 CET;73,3
2023-01-03 07:02:25.211 CET;73,7
2023-01-03 07:02:33.621 CET;74,1
2023-01-03 07:02:41.769 CET;63
2023-01-03 07:02:49.770 CET;73,4
2023-01-03 07:02:58.500 CET;73,8
2023-01-03 07:03:06.809 CET;74
2023-01-03 07:03:14.819 CET;62,8
2023-01-03 07:03:23.301 CET;74
2023-01-03 07:03:31.779 CET;73,6
2023-01-03 07:03:40.400 CET;63,2
2023-01-03 07:03:48.898 CET;73,6
2023-01-03 07:13:08.720 CET;63,1
2023-01-03 07:13:16.661 CET;73,6
2023-01-03 07:13:25.391 CET;73,4
2023-01-03 07:13:33.551 CET;73,3
2023-01-03 07:13:41.630 CET;62,8
2023-01-03 07:13:49.950 CET;63
2023-01-03 07:13:58.509 CET;62,8
2023-01-03 07:14:06.908 CET;62,7
2023-01-03 07:14:15.479 CET;63,1
2023-01-03 07:14:24.039 CET;63
2023-01-03 07:14:32.578 CET;62,9
2023-01-03 07:14:40.990 CET;63
2023-01-03 07:14:49.559 CET;62,8
2023-01-03 07:14:58.109 CET;63,3
2023-01-03 07:15:06.519 CET;63,1
2023-01-03 07:19:43.535 CET;63,3
2023-01-03 07:19:52.515 CET;63
2023-01-03 07:20:09.154 CET;73,6
2023-01-03 07:20:17.073 CET;63,1
2023-01-03 07:20:25.874 CET;62,8
2023-01-03 07:20:33.963 CET;63
2023-01-03 07:20:42.104 CET;62,9
2023-01-03 07:20:50.605 CET;62,7
2023-01-03 07:20:59.073 CET;62,6
2023-01-03 07:21:07.622 CET;62,9
2023-01-03 07:21:16.122 CET;62,8
2023-01-03 07:21:24.604 CET;62,7
2023-01-03 07:25:03.049 CET;63,2
2023-01-03 07:25:12.049 CET;63
2023-01-03 07:25:20.917 CET;62,9
2023-01-03 07:25:29.878 CET;63,1
2023-01-03 07:25:38.927 CET;63
2023-01-03 07:25:47.717 CET;62,9
2023-01-03 07:25:56.757 CET;63,1
2023-01-03 07:26:05.638 CET;63
2023-01-03 07:26:14.836 CET;62,8
2023-01-03 07:26:23.967 CET;62,9
2023-01-03 07:26:32.927 CET;63,3
2023-01-03 07:26:41.796 CET;62,8
2023-01-03 07:26:50.766 CET;63
2023-01-03 07:27:08.836 CET;62,8
2023-01-03 07:27:17.796 CET;63,1
2023-01-03 07:27:26.835 CET;62,7
2023-01-03 07:27:35.966 CET;62,6
2023-01-03 07:27:44.917 CET;62,8
2023-01-03 07:27:53.885 CET;62,7
2023-01-03 07:28:02.607 CET;62,6
2023-01-03 07:28:11.724 CET;62,9
2023-01-03 07:28:20.924 CET;62,8
2023-01-03 07:28:38.684 CET;63,1
2023-01-03 07:28:47.654 CET;62,7
2023-01-03 07:28:56.605 CET;63
2023-01-03 07:29:05.394 CET;63,2
2023-01-03 07:29:23.164 CET;63
2023-01-03 07:29:59.013 CET;62,9
2023-01-03 07:30:08.032 CET;63,2
2023-01-03 07:30:16.934 CET;62,9
2023-01-03 07:30:34.854 CET;63
2023-01-03 07:30:43.963 CET;62,8
2023-01-03 07:30:52.773 CET;62,9
2023-01-03 07:31:11.012 CET;63,1
2023-01-03 07:31:19.661 CET;62,9
2023-01-03 07:31:28.923 CET;62,7
2023-01-03 07:31:37.903 CET;62,8
2023-01-03 07:31:46.941 CET;62,9
2023-01-03 07:31:55.733 CET;62,8
2023-01-03 07:32:04.773 CET;63
2023-01-03 07:32:22.933 CET;63,2
2023-01-03 07:32:32.132 CET;62,9
2023-01-03 07:32:50.451 CET;63,1
2023-01-03 07:32:59.430 CET;63,2
2023-01-03 07:33:08.292 CET;62,7
2023-01-03 07:33:26.280 CET;62,8
2023-01-03 07:33:35.260 CET;63
2023-01-03 07:33:44.210 CET;62,7
2023-01-03 07:33:52.940 CET;62,8
2023-01-03 07:34:01.821 CET;62,7
2023-01-03 07:34:19.980 CET;63
2023-01-03 07:34:37.900 CET;62,9
2023-01-03 07:34:46.848 CET;62,7
2023-01-03 07:34:55.819 CET;62,9
2023-01-03 07:35:13.729 CET;62,8
2023-01-03 07:35:40.767 CET;63,2
2023-01-03 07:35:49.568 CET;63,3
2023-01-03 07:35:58.618 CET;62,9
2023-01-03 07:36:07.739 CET;63,1
2023-01-03 07:36:16.628 CET;62,8
2023-01-03 07:36:25.737 CET;63,1
2023-01-03 07:36:34.628 CET;62,6
2023-01-03 07:36:43.507 CET;62,8
2023-01-03 07:36:52.378 CET;62,9
2023-01-03 07:37:10.308 CET;63
2023-01-03 07:37:18.947 CET;62,7
2023-01-03 07:37:37.346 CET;63,1
2023-01-03 07:37:45.895 CET;62,9
2023-01-03 07:37:55.026 CET;63
2023-01-03 07:38:03.907 CET;62,7
2023-01-03 07:38:12.704 CET;63
2023-01-03 07:38:22.065 CET;62,8
2023-01-03 07:38:30.855 CET;63,2
2023-01-03 07:38:39.744 CET;62,9
2023-01-03 07:38:48.785 CET;63,1
2023-01-03 07:38:57.664 CET;63,2
2023-01-03 07:39:06.473 CET;63,1
2023-01-03 07:39:33.743 CET;62,9
2023-01-03 07:39:42.543 CET;63,1
2023-01-03 07:40:00.634 CET;62,9
2023-01-03 07:40:18.714 CET;62,6
2023-01-03 07:40:36.703 CET;62,7
2023-01-03 07:40:54.703 CET;62,9
2023-01-03 07:41:03.822 CET;62,8
2023-01-03 07:41:12.473 CET;62,9
2023-01-03 07:41:30.634 CET;62,7
2023-01-03 07:41:39.413 CET;63
2023-01-03 07:41:57.352 CET;62,9
2023-01-03 07:42:06.082 CET;63,2
2023-01-03 07:42:15.203 CET;62,8
2023-01-03 07:42:24.003 CET;63
2023-01-03 07:42:33.203 CET;62,9
2023-01-03 07:42:42.072 CET;63
2023-01-03 07:42:51.032 CET;62,9
2023-01-03 07:43:00.062 CET;62,7
2023-01-03 07:43:09.111 CET;62,9
2023-01-03 07:43:18.311 CET;62,6
2023-01-03 07:43:36.141 CET;62,7
2023-01-03 07:43:44.950 CET;62,9
2023-01-03 07:43:53.821 CET;62,7
2023-01-03 07:44:02.710 CET;62,8
2023-01-03 07:44:20.710 CET;63
2023-01-03 07:44:29.831 CET;62,7
2023-01-03 07:44:38.871 CET;62,9
2023-01-03 07:45:05.678 CET;63,1
2023-01-03 07:45:14.638 CET;63
2023-01-03 07:45:23.598 CET;62,9
2023-01-03 07:45:41.519 CET;63,3
2023-01-03 07:45:50.628 CET;62,8
2023-01-03 07:45:59.428 CET;63
2023-01-03 07:46:08.158 CET;62,7
2023-01-03 07:46:17.428 CET;62,9
2023-01-03 07:46:26.318 CET;62,6
2023-01-03 07:46:35.198 CET;63
2023-01-03 07:46:44.078 CET;62,8
2023-01-03 07:46:52.959 CET;62,9
2023-01-03 07:47:02.078 CET;62,7
2023-01-03 07:47:11.038 CET;63
2023-01-03 07:47:38.006 CET;62,8
2023-01-03 07:47:56.006 CET;63
2023-01-03 07:48:13.766 CET;63,1
2023-01-03 07:48:22.805 CET;62,8
2023-01-03 07:48:31.766 CET;63
2023-01-03 07:48:40.645 CET;62,7
2023-01-03 07:48:56.295 CET;62,9
2023-01-03 07:49:05.446 CET;63
2023-01-03 07:49:14.236 CET;62,6
2023-01-03 07:49:23.276 CET;62,8
2023-01-03 07:49:32.385 CET;63
2023-01-03 07:49:41.354 CET;62,8
2023-01-03 07:49:50.154 CET;62,6
2023-01-03 07:49:59.184 CET;62,7
2023-01-03 07:50:17.035 CET;62,5
2023-01-03 07:50:25.765 CET;62,7
2023-01-03 07:50:34.973 CET;62,9
2023-01-03 07:50:43.924 CET;63,1
2023-01-03 07:50:52.713 CET;62,8
2023-01-03 07:51:01.834 CET;62,9
2023-01-03 07:51:10.653 CET;62,8
2023-01-03 07:51:19.772 CET;62,9
2023-01-03 07:51:28.733 CET;63,2
2023-01-03 07:51:37.842 CET;62,7
2023-01-03 07:51:46.642 CET;62,9
2023-01-03 07:51:55.523 CET;63
2023-01-03 07:52:04.642 CET;62,6
2023-01-03 07:52:13.440 CET;62,8
2023-01-03 07:52:31.280 CET;62,9
2023-01-03 07:52:49.282 CET;62,7
2023-01-03 07:52:58.151 CET;62,9
2023-01-03 07:53:07.119 CET;62,6
2023-01-03 07:53:15.930 CET;62,7
2023-01-03 07:53:25.210 CET;62,5
2023-01-03 07:53:33.930 CET;62,7
2023-01-03 07:53:43.130 CET;62,8
2023-01-03 07:53:52.250 CET;62,9
2023-01-03 07:54:01.059 CET;63,2
2023-01-03 07:54:18.969 CET;62,9
2023-01-03 07:54:36.888 CET;62,8
2023-01-03 07:54:45.930 CET;63
2023-01-03 07:55:04.009 CET;62,8
2023-01-03 07:55:30.648 CET;62,9
2023-01-03 07:55:57.279 CET;62,7
2023-01-03 07:56:06.566 CET;62,6
2023-01-03 07:56:15.367 CET;62,7
2023-01-03 07:56:24.246 CET;62,6
2023-01-03 07:56:33.137 CET;62,7
2023-01-03 07:56:42.326 CET;63
2023-01-03 07:56:51.288 CET;62,8
2023-01-03 07:57:00.316 CET;62,7
2023-01-03 07:57:09.288 CET;62,8
2023-01-03 07:57:18.016 CET;63
2023-01-03 07:57:36.086 CET;63,2
2023-01-03 07:57:45.127 CET;62,8
2023-01-03 07:57:53.927 CET;63,2
2023-01-03 07:58:03.046 CET;62,9
2023-01-03 07:58:11.686 CET;62,8
2023-01-03 07:58:20.877 CET;62,9
2023-01-03 07:58:29.607 CET;63,1
2023-01-03 07:58:38.805 CET;62,8
2023-01-03 07:58:56.645 CET;63
2023-01-03 07:59:05.454 CET;62,6
2023-01-03 07:59:14.575 CET;62,9
2023-01-03 07:59:23.536 CET;63
2023-01-03 07:59:32.496 CET;62,5
2023-01-03 07:59:41.444 CET;63
2023-01-03 07:59:59.523 CET;62,8
2023-01-03 08:00:17.523 CET;62,9
2023-01-03 08:00:35.683 CET;63
2023-01-03 08:00:44.483 CET;63,2
2023-01-03 08:00:53.362 CET;63
2023-01-03 08:01:02.163 CET;63,2
2023-01-03 08:01:11.282 CET;63
2023-01-03 08:01:20.331 CET;63,1
2023-01-03 08:01:29.200 CET;63
2023-01-03 08:01:38.240 CET;63,2
2023-01-03 08:01:47.051 CET;62,8
2023-01-03 08:01:56.171 CET;62,9
2023-01-03 08:02:04.960 CET;62,7
2023-01-03 08:02:13.760 CET;62,8
2023-01-03 08:02:22.821 CET;62,7
2023-01-03 08:02:31.529 CET;62,6
2023-01-03 08:02:40.239 CET;62,9
2023-01-03 08:02:49.438 CET;62,7
2023-01-03 08:02:58.720 CET;62,9
2023-01-03 08:03:07.759 CET;63
2023-01-03 08:03:16.559 CET;63,1
2023-01-03 08:03:25.529 CET;62,9
2023-01-03 08:03:34.408 CET;63
2023-01-03 08:03:43.368 CET;63,2
2023-01-03 08:03:52.407 CET;63
2023-01-03 08:04:01.529 CET;73,3
2023-01-03 08:04:10.157 CET;63
2023-01-03 08:04:28.326 CET;62,8
2023-01-03 08:04:37.207 CET;62,9
2023-01-03 08:04:46.167 CET;62,7
2023-01-03 08:04:55.137 CET;63
2023-01-03 08:05:04.177 CET;63,1
2023-01-03 08:05:13.296 CET;62,8
2023-01-03 08:05:22.326 CET;62,9
2023-01-03 08:05:31.125 CET;62,7
2023-01-03 08:05:49.117 CET;62,8
2023-01-03 08:05:57.927 CET;62,6
2023-01-03 08:06:07.125 CET;62,7
2023-01-03 08:06:24.875 CET;63
2023-01-03 08:06:34.085 CET;62,9
2023-01-03 08:06:52.165 CET;63,1
2023-01-03 08:07:01.135 CET;62,8
2023-01-03 08:07:10.164 CET;63
2023-01-03 08:07:19.134 CET;63,2
2023-01-03 08:07:28.334 CET;63,3
2023-01-03 08:07:37.292 CET;62,7
2023-01-03 08:07:46.092 CET;62,8
2023-01-03 08:07:55.292 CET;62,9
2023-01-03 08:08:03.924 CET;62,8
2023-01-03 08:08:12.963 CET;63
2023-01-03 08:08:22.013 CET;62,7
2023-01-03 08:08:30.892 CET;62,8
2023-01-03 08:08:40.002 CET;62,7
2023-01-03 08:08:48.732 CET;62,9
2023-01-03 08:08:57.842 CET;62,7
2023-01-03 08:09:06.961 CET;62,9
2023-01-03 08:09:15.851 CET;62,6
2023-01-03 08:09:24.812 CET;62,7
2023-01-03 08:09:33.671 CET;63,1
2023-01-03 08:09:42.720 CET;62,8
2023-01-03 08:10:00.401 CET;63
2023-01-03 08:10:09.540 CET;63,2
2023-01-03 08:10:18.490 CET;62,9
2023-01-03 08:10:27.292 CET;63,1
2023-01-03 08:10:36.500 CET;62,9
2023-01-03 08:10:45.460 CET;63
2023-01-03 08:11:03.381 CET;62,9
2023-01-03 08:11:12.410 CET;62,8
2023-01-03 08:11:21.459 CET;62,7
2023-01-03 08:11:30.338 CET;62,9
2023-01-03 08:11:48.089 CET;62,8
2023-01-03 08:11:56.960 CET;62,7
2023-01-03 08:12:06.009 CET;62,8
2023-01-03 08:12:14.888 CET;62,6
2023-01-03 08:12:23.928 CET;62,8
2023-01-03 08:12:41.928 CET;62,9
2023-01-03 08:12:50.908 CET;62,6
2023-01-03 08:12:59.459 CET;63
2023-01-03 08:13:26.576 CET;63,1
2023-01-03 08:13:35.776 CET;63,2
2023-01-03 08:13:44.736 CET;73,6
2023-01-03 08:14:03.937 CET;62,8
2023-01-03 08:14:13.046 CET;63,1
2023-01-03 08:14:22.167 CET;62,7
2023-01-03 08:14:31.046 CET;62,8
2023-01-03 08:14:40.164 CET;73,5
2023-01-03 08:14:48.974 CET;62,8
2023-01-03 08:15:07.216 CET;62,7
2023-01-03 08:15:16.085 CET;62,9
2023-01-03 08:15:25.046 CET;62,8
2023-01-03 08:15:33.845 CET;62,9
2023-01-03 08:15:42.894 CET;62,6
2023-01-03 08:15:51.783 CET;62,8
2023-01-03 08:16:00.573 CET;62,7
2023-01-03 08:16:09.384 CET;63
2023-01-03 08:16:18.355 CET;63,1
2023-01-03 08:16:27.464 CET;63,2
2023-01-03 08:16:36.493 CET;63,1
2023-01-03 08:16:45.453 CET;62,9
2023-01-03 08:16:54.582 CET;63,2
2023-01-03 08:17:03.463 CET;62,8
2023-01-03 08:17:12.092 CET;63,1
2023-01-03 08:17:21.213 CET;62,9
2023-01-03 08:17:30.013 CET;63
2023-01-03 08:17:39.132 CET;62,7
2023-01-03 08:17:48.332 CET;63,1
2023-01-03 08:17:57.302 CET;62,7
2023-01-03 08:18:15.141 CET;62,9
2023-01-03 08:18:24.181 CET;63
2023-01-03 08:18:32.982 CET;62,8
2023-01-03 08:18:42.020 CET;63
2023-01-03 08:19:08.750 CET;62,8
2023-01-03 08:19:17.779 CET;62,9
2023-01-03 08:19:26.740 CET;63,1
2023-01-03 08:19:35.710 CET;63,2
2023-01-03 08:19:44.740 CET;62,9
2023-01-03 08:19:53.631 CET;63,2
2023-01-03 08:20:20.500 CET;63,1
2023-01-03 08:20:29.599 CET;73,3
2023-01-03 08:20:38.400 CET;62,7
2023-01-03 08:20:47.529 CET;62,9
2023-01-03 08:20:56.329 CET;62,6
2023-01-03 08:21:05.450 CET;73,5
2023-01-03 08:21:14.178 CET;62,8
2023-01-03 08:21:23.378 CET;62,7
2023-01-03 08:21:32.259 CET;63
2023-01-03 08:21:41.388 CET;63,1
2023-01-03 08:21:50.267 CET;62,9
2023-01-03 08:21:59.378 CET;63
2023-01-03 08:22:08.336 CET;62,7
2023-01-03 08:22:17.296 CET;63
2023-01-03 08:22:26.256 CET;62,8
2023-01-03 08:22:52.986 CET;62,9
2023-01-03 08:23:01.867 CET;63,2
2023-01-03 08:23:10.575 CET;62,9
2023-01-03 08:23:19.457 CET;63,2
2023-01-03 08:23:28.496 CET;63,1
2023-01-03 08:23:37.055 CET;73,8
2023-01-03 08:23:46.095 CET;62,9
2023-01-03 08:24:04.255 CET;62,8
2023-01-03 08:24:40.105 CET;62,6
2023-01-03 08:24:49.065 CET;63
2023-01-03 08:24:57.946 CET;62,8
2023-01-03 08:25:16.013 CET;63,1
2023-01-03 08:25:24.654 CET;63
2023-01-03 08:25:33.464 CET;62,8
2023-01-03 08:25:51.545 CET;63
2023-01-03 08:26:00.505 CET;62,8
2023-01-03 08:26:09.694 CET;62,9
2023-01-03 08:26:18.664 CET;63,1
2023-01-03 08:26:27.694 CET;62,9
2023-01-03 08:26:45.382 CET;73,4
2023-01-03 08:26:54.424 CET;62,9
2023-01-03 08:27:03.632 CET;63
2023-01-03 08:27:12.503 CET;73,5
2023-01-03 08:27:21.632 CET;62,9
2023-01-03 08:27:30.592 CET;62,6
2023-01-03 08:27:48.671 CET;62,8
2023-01-03 08:28:06.193 CET;63
2023-01-03 08:28:15.391 CET;62,9
2023-01-03 08:28:24.111 CET;63,1
2023-01-03 08:28:42.430 CET;62,9
2023-01-03 08:28:51.391 CET;62,7
2023-01-03 08:29:00.270 CET;63
2023-01-03 08:29:09.391 CET;63,1
2023-01-03 08:29:18.101 CET;63
2023-01-03 08:29:27.220 CET;62,8
2023-01-03 08:29:36.111 CET;63,1
2023-01-03 08:29:44.990 CET;63,2
2023-01-03 08:29:53.881 CET;63,1
2023-01-03 08:30:02.829 CET;62,7
2023-01-03 08:30:11.801 CET;62,9
2023-01-03 08:30:20.750 CET;62,8
2023-01-03 08:30:29.801 CET;62,7
2023-01-03 08:30:38.680 CET;62,6
2023-01-03 08:30:47.710 CET;62,7
2023-01-03 08:31:05.549 CET;62,8
2023-01-03 08:31:14.747 CET;73,6
2023-01-03 08:31:23.477 CET;62,8
2023-01-03 08:31:32.657 CET;62,9
2023-01-03 08:31:41.239 CET;63
2023-01-03 08:31:59.148 CET;63,2
2023-01-03 08:32:08.257 CET;63
2023-01-03 08:32:17.217 CET;73,9
2023-01-03 08:32:26.098 CET;63,1
2023-01-03 08:32:35.318 CET;63,2
2023-01-03 08:32:44.197 CET;63,1
2023-01-03 08:32:53.246 CET;63
2023-01-03 08:33:02.038 CET;62,9
2023-01-03 08:33:10.845 CET;63
2023-01-03 08:33:19.805 CET;63,1
2023-01-03 08:33:28.766 CET;62,9
2023-01-03 08:33:37.726 CET;62,6
2023-01-03 08:33:46.595 CET;62,9
2023-01-03 08:33:55.546 CET;62,7
2023-01-03 08:34:04.355 CET;62,5
2023-01-03 08:34:13.555 CET;62,7
2023-01-03 08:34:22.515 CET;63
2023-01-03 08:34:31.634 CET;63,1
2023-01-03 08:34:40.354 CET;62,9
2023-01-03 08:34:49.073 CET;63,1
2023-01-03 08:35:06.984 CET;62,9
2023-01-03 08:35:15.954 CET;63,2
2023-01-03 08:35:24.753 CET;62,7
2023-01-03 08:35:33.884 CET;62,8
2023-01-03 08:35:42.673 CET;62,7
2023-01-03 08:35:51.632 CET;63
2023-01-03 08:36:00.444 CET;62,8
2023-01-03 08:36:09.563 CET;73,5
2023-01-03 08:36:18.443 CET;62,8
2023-01-03 08:36:36.592 CET;63
2023-01-03 08:36:45.631 CET;62,8
2023-01-03 08:36:54.673 CET;62,6
2023-01-03 08:37:21.552 CET;62,7
2023-01-03 08:37:30.352 CET;62,9
2023-01-03 08:37:39.482 CET;73,8
2023-01-03 08:37:48.591 CET;63
2023-01-03 08:37:57.621 CET;62,6
2023-01-03 08:38:06.510 CET;73,5
2023-01-03 08:38:15.471 CET;63,1
2023-01-03 08:38:33.470 CET;62,8
2023-01-03 08:38:42.200 CET;63
2023-01-03 08:39:00.039 CET;62,9
2023-01-03 08:39:09.071 CET;63
2023-01-03 08:39:17.960 CET;62,8
2023-01-03 08:39:26.921 CET;73,3
2023-01-03 08:39:35.881 CET;63,1
2023-01-03 08:42:15.888 CET;62,5
2023-01-03 08:42:24.038 CET;63
2023-01-03 08:42:31.888 CET;62,6
2023-01-03 08:42:40.266 CET;62,9
2023-01-03 08:42:48.677 CET;62,8
2023-01-03 08:42:57.147 CET;63
2023-01-03 08:43:05.786 CET;62,8
2023-01-03 08:43:14.267 CET;62,9
2023-01-03 08:43:22.747 CET;63,1
2023-01-03 08:43:31.157 CET;62,8
2023-01-03 08:43:39.887 CET;62,9
2023-01-03 08:44:13.795 CET;63,3
2023-01-03 08:44:22.436 CET;63,2
2023-01-03 08:44:30.904 CET;63,1
2023-01-03 08:44:39.395 CET;62,8
2023-01-03 08:44:47.865 CET;63
2023-01-03 08:44:56.345 CET;62,8
2023-01-03 08:45:04.996 CET;62,9
2023-01-03 08:45:13.464 CET;62,7
2023-01-03 08:45:22.013 CET;73,6
2023-01-03 08:45:30.513 CET;73,5
2023-01-03 08:45:38.994 CET;62,8
2023-01-03 08:45:47.555 CET;63
2023-01-03 08:45:56.515 CET;73,2
2023-01-03 08:46:05.065 CET;63,1
2023-01-03 08:46:14.023 CET;62,8
2023-01-03 08:46:23.003 CET;62,9
2023-01-03 08:46:31.642 CET;73,3
2023-01-03 08:46:40.933 CET;62,9
2023-01-03 08:46:49.892 CET;62,8
2023-01-03 08:46:58.913 CET;63
2023-01-03 08:47:07.951 CET;63,2
2023-01-03 08:47:16.683 CET;63,1
2023-01-03 08:47:25.861 CET;73,5
2023-01-03 08:47:34.663 CET;62,9
2023-01-03 08:47:52.592 CET;73,3
2023-01-03 08:48:01.721 CET;62,9
2023-01-03 08:48:10.671 CET;62,8
2023-01-03 08:48:19.710 CET;62,9
2023-01-03 08:48:37.880 CET;62,7
2023-01-03 08:48:46.589 CET;62,9
2023-01-03 08:49:04.599 CET;62,7
2023-01-03 08:49:13.490 CET;62,8
2023-01-03 08:49:22.770 CET;62,9
2023-01-03 08:49:31.730 CET;62,8
2023-01-03 08:49:40.849 CET;62,9
2023-01-03 08:49:49.720 CET;73,2
2023-01-03 08:49:58.920 CET;63,2
2023-01-03 08:50:07.729 CET;62,9
2023-01-03 08:50:34.529 CET;63,2
2023-01-03 08:50:43.407 CET;63,1
2023-01-03 08:50:52.437 CET;62,8
2023-01-03 08:51:01.318 CET;62,9
2023-01-03 08:51:10.276 CET;62,8
2023-01-03 08:51:19.397 CET;62,7
2023-01-03 08:51:28.607 CET;62,6
2023-01-03 08:51:37.157 CET;62,8
2023-01-03 08:51:46.038 CET;63
2023-01-03 08:51:54.927 CET;62,8
2023-01-03 08:52:04.117 CET;63,1
2023-01-03 08:52:12.996 CET;62,9
2023-01-03 08:52:21.875 CET;63
2023-01-03 08:52:30.936 CET;62,7
2023-01-03 08:52:48.845 CET;62,8
2023-01-03 08:52:57.805 CET;63
2023-01-03 08:53:24.904 CET;63,1
2023-01-03 08:53:42.845 CET;63,2
2023-01-03 08:54:00.686 CET;62,8
2023-01-03 08:54:09.884 CET;62,9
2023-01-03 08:54:18.515 CET;63
2023-01-03 08:54:27.644 CET;62,7
2023-01-03 08:54:36.605 CET;62,8
2023-01-03 08:54:45.733 CET;62,9
2023-01-03 08:55:03.473 CET;62,6
2023-01-03 08:55:12.513 CET;62,8
2023-01-03 08:55:21.493 CET;62,7
2023-01-03 08:55:30.443 CET;73,4
2023-01-03 08:55:39.493 CET;73,5
2023-01-03 08:55:48.612 CET;62,9
2023-01-03 08:55:57.401 CET;63
2023-01-03 08:56:06.361 CET;62,8
2023-01-03 08:56:24.121 CET;63,1
2023-01-03 08:56:33.322 CET;62,6
2023-01-03 08:56:42.351 CET;63,1
2023-01-03 08:56:51.151 CET;63
2023-01-03 08:57:09.151 CET;62,7
2023-01-03 08:57:18.121 CET;73,8
2023-01-03 08:57:27.250 CET;62,9
2023-01-03 08:57:36.042 CET;63
2023-01-03 08:58:02.849 CET;62,7
2023-01-03 08:58:11.970 CET;73,2
2023-01-03 08:58:20.839 CET;62,8
2023-01-03 08:58:29.960 CET;62,9
2023-01-03 08:58:38.519 CET;63
2023-01-03 08:58:56.609 CET;73,7
2023-01-03 08:59:05.640 CET;62,8
2023-01-03 08:59:23.648 CET;62,9
2023-01-03 08:59:32.519 CET;62,8
2023-01-03 08:59:41.477 CET;63,1
2023-01-03 08:59:50.358 CET;62,9
2023-01-03 08:59:59.407 CET;63,1
2023-01-03 09:00:08.368 CET;63,2
2023-01-03 09:00:17.407 CET;63
2023-01-03 09:00:26.128 CET;62,9
2023-01-03 09:00:35.088 CET;73,3
2023-01-03 09:00:44.207 CET;62,9
2023-01-03 09:00:53.167 CET;63
2023-01-03 09:01:02.209 CET;73,5
2023-01-03 09:01:11.016 CET;62,6
2023-01-03 09:01:20.056 CET;62,7
2023-01-03 09:01:28.917 CET;62,8
2023-01-03 09:01:46.848 CET;63,1
2023-01-03 09:02:04.677 CET;62,8
2023-01-03 09:02:13.726 CET;73,5
2023-01-03 09:02:22.526 CET;62,8
2023-01-03 09:02:31.556 CET;73,2
2023-01-03 09:02:40.607 CET;63,3
2023-01-03 09:02:49.726 CET;73,7
2023-01-03 09:02:58.617 CET;63,1
2023-01-03 09:03:07.585 CET;63
2023-01-03 09:03:16.707 CET;62,8
2023-01-03 09:03:25.427 CET;62,9
2023-01-03 09:03:34.217 CET;62,8
2023-01-03 09:03:43.335 CET;63
2023-01-03 09:03:52.216 CET;73,3
2023-01-03 09:04:01.095 CET;63
2023-01-03 09:04:10.043 CET;62,8
2023-01-03 09:04:19.005 CET;62,9
2023-01-03 09:04:27.964 CET;62,7
2023-01-03 09:04:37.005 CET;63
2023-01-03 09:04:45.813 CET;62,8
2023-01-03 09:04:54.864 CET;73,3
2023-01-03 09:05:03.743 CET;62,9
2023-01-03 09:05:12.773 CET;62,7
2023-01-03 09:05:21.743 CET;73,4
2023-01-03 09:05:30.854 CET;62,9
2023-01-03 09:05:39.654 CET;62,7
2023-01-03 09:05:48.612 CET;63,1
2023-01-03 09:06:15.653 CET;73,4
2023-01-03 09:06:24.453 CET;62,8
2023-01-03 09:06:42.542 CET;73,3
2023-01-03 09:06:51.423 CET;63
2023-01-03 09:07:00.612 CET;62,9
2023-01-03 09:07:09.571 CET;63,1
2023-01-03 09:07:18.371 CET;62,7
2023-01-03 09:07:27.331 CET;62,9
2023-01-03 09:07:36.361 CET;62,8
2023-01-03 09:07:45.329 CET;73,3
2023-01-03 09:07:54.289 CET;62,5
2023-01-03 09:08:03.329 CET;73,5
2023-01-03 09:08:12.299 CET;63
2023-01-03 09:08:21.170 CET;62,6
2023-01-03 09:09:01.809 CET;63
2023-01-03 09:09:10.608 CET;62,6
2023-01-03 09:10:03.729 CET;62,9
2023-01-03 09:10:12.448 CET;63,1
2023-01-03 09:10:21.569 CET;73,5
2023-01-03 09:10:38.528 CET;62,7
2023-01-03 09:10:47.338 CET;62,9
2023-01-03 09:11:23.006 CET;63
2023-01-03 09:11:32.056 CET;62,7
2023-01-03 09:11:41.016 CET;63
2023-01-03 09:11:49.986 CET;63,1
2023-01-03 09:11:58.926 CET;73,2
2023-01-03 09:12:07.726 CET;62,8
2023-01-03 09:12:16.766 CET;62,5
2023-01-03 09:12:25.484 CET;62,8
