time;Gear3MaxTorque
2023-01-02 14:00:59.334 CET;17,3
2023-01-02 14:01:17.244 CET;17,2
2023-01-02 14:01:26.203 CET;17,4
2023-01-02 14:01:35.173 CET;17
2023-01-02 14:01:44.203 CET;16,9
2023-01-02 14:01:53.322 CET;17,1
2023-01-02 14:02:02.282 CET;17,5
2023-01-02 14:02:11.332 CET;17,8
2023-01-02 14:02:20.282 CET;17,5
2023-01-02 14:02:29.163 CET;17,1
2023-01-02 14:02:47.173 CET;17,6
2023-01-02 14:02:56.122 CET;17,3
2023-01-02 14:03:05.002 CET;17
2023-01-02 14:03:14.052 CET;17,5
2023-01-02 14:03:23.003 CET;16,9
2023-01-02 14:03:32.213 CET;17,1
2023-01-02 14:03:40.931 CET;17,4
2023-01-02 14:03:49.812 CET;17,3
2023-01-02 14:04:07.802 CET;17
2023-01-02 14:04:16.772 CET;17,2
2023-01-02 14:04:34.690 CET;17,4
2023-01-02 14:04:43.891 CET;17,6
2023-01-02 14:04:52.621 CET;17,3
2023-01-02 14:05:01.569 CET;17,5
2023-01-02 14:05:10.529 CET;17,4
2023-01-02 14:05:19.490 CET;17,3
2023-01-02 14:06:28.019 CET;17,2
2023-01-02 14:06:37.309 CET;17
2023-01-02 14:06:55.417 CET;16,9
2023-01-02 14:07:04.378 CET;16,8
2023-01-02 14:07:13.257 CET;17,2
2023-01-02 14:07:22.207 CET;17,1
2023-01-02 14:07:31.249 CET;17,3
2023-01-02 14:07:40.049 CET;17,1
2023-01-02 14:07:49.088 CET;17
2023-01-02 14:07:57.967 CET;16,9
2023-01-02 14:08:07.017 CET;17
2023-01-02 14:08:16.046 CET;16,6
2023-01-02 14:08:25.098 CET;17
2023-01-02 14:08:42.937 CET;16,9
2023-01-02 14:08:51.898 CET;17,2
2023-01-02 14:09:00.926 CET;17,1
2023-01-02 14:09:09.897 CET;17,2
2023-01-02 14:09:18.706 CET;17
2023-01-02 14:09:27.665 CET;16,9
2023-01-02 14:09:36.526 CET;17,1
2023-01-02 14:09:45.496 CET;17,2
2023-01-02 14:09:54.375 CET;17,1
2023-01-02 14:10:03.496 CET;17,3
2023-01-02 14:10:12.444 CET;17
2023-01-02 14:10:21.496 CET;17,2
2023-01-02 14:10:30.523 CET;16,7
2023-01-02 14:10:39.414 CET;17,1
2023-01-02 14:10:48.694 CET;17,4
2023-01-02 14:10:57.644 CET;17
2023-01-02 14:11:06.454 CET;17,2
2023-01-02 14:11:15.654 CET;16,9
2023-01-02 14:11:33.573 CET;17,3
2023-01-02 14:11:51.723 CET;17,7
2023-01-02 14:12:00.693 CET;17,4
2023-01-02 14:12:09.802 CET;17,1
2023-01-02 14:12:18.852 CET;17,2
2023-01-02 14:12:27.892 CET;17,3
2023-01-02 14:12:36.923 CET;17,4
2023-01-02 14:12:45.812 CET;16,7
2023-01-02 14:12:54.852 CET;17,2
2023-01-02 14:13:12.933 CET;17,4
2023-01-02 14:13:21.911 CET;17,1
2023-01-02 14:13:30.940 CET;17,5
2023-01-02 14:13:40.061 CET;17,2
2023-01-02 14:13:48.931 CET;17,1
2023-01-02 14:13:57.980 CET;17,2
2023-01-02 14:14:07.019 CET;17,5
2023-01-02 14:14:15.970 CET;17
2023-01-02 14:14:25.180 CET;17,4
2023-01-02 14:14:34.130 CET;17,1
2023-01-02 14:14:43.329 CET;17,3
2023-01-02 14:14:52.210 CET;17,4
2023-01-02 14:15:01.168 CET;17,1
2023-01-02 14:15:10.378 CET;17,2
2023-01-02 14:15:19.339 CET;17,4
2023-01-02 14:15:28.369 CET;17,2
2023-01-02 14:15:37.500 CET;17,3
2023-01-02 14:15:46.450 CET;17,2
2023-01-02 14:16:04.538 CET;17,4
2023-01-02 14:16:22.688 CET;17,2
2023-01-02 14:16:31.497 CET;17,1
2023-01-02 14:16:40.618 CET;16,9
2023-01-02 14:18:55.746 CET;17,2
2023-01-02 14:19:14.456 CET;17
2023-01-02 14:19:23.565 CET;17,2
2023-01-02 14:19:32.535 CET;17,4
2023-01-02 14:19:41.414 CET;17,2
2023-01-02 14:19:50.303 CET;17,3
2023-01-02 14:19:59.345 CET;17,1
2023-01-02 14:20:08.293 CET;17,6
2023-01-02 14:20:17.345 CET;17,4
2023-01-02 14:20:26.382 CET;17,9
2023-01-02 14:20:35.344 CET;16,8
2023-01-02 14:20:44.303 CET;17,2
2023-01-02 14:20:53.332 CET;17,3
2023-01-02 14:21:02.451 CET;17,2
2023-01-02 14:21:11.423 CET;17,4
2023-01-02 14:21:20.381 CET;17,3
2023-01-02 14:21:29.332 CET;17,6
2023-01-02 14:21:38.381 CET;17,2
2023-01-02 14:21:56.381 CET;17,4
2023-01-02 14:22:06.461 CET;17
2023-01-02 14:22:15.180 CET;17,3
2023-01-02 14:22:37.032 CET;17,1
2023-01-02 14:22:45.911 CET;16,6
2023-01-02 14:23:00.750 CET;16,9
2023-01-02 14:23:10.311 CET;17,4
2023-01-02 14:23:24.210 CET;17,5
2023-01-02 14:23:47.980 CET;17
2023-01-02 14:24:04.109 CET;17,1
2023-01-02 14:24:27.808 CET;16,9
2023-01-02 14:24:43.638 CET;17
2023-01-02 14:24:59.668 CET;17,1
2023-01-02 14:25:23.588 CET;17,2
2023-01-02 14:25:47.588 CET;17,3
2023-01-02 14:26:37.835 CET;16,9
2023-01-02 14:26:47.256 CET;16,5
2023-01-02 14:26:56.145 CET;16,2
2023-01-02 14:27:05.107 CET;17,6
2023-01-02 14:27:14.147 CET;17,2
2023-01-02 14:27:32.135 CET;17,4
2023-01-02 14:27:41.026 CET;17,3
2023-01-02 14:27:49.986 CET;17,6
2023-01-02 14:27:59.105 CET;17,3
2023-01-02 14:28:08.075 CET;17,6
2023-01-02 14:28:17.035 CET;17,3
2023-01-02 14:28:25.894 CET;17,1
2023-01-02 14:28:34.946 CET;17,2
2023-01-02 14:28:43.904 CET;17,6
2023-01-02 14:28:52.954 CET;17,2
2023-01-02 14:29:01.813 CET;17,8
2023-01-02 14:29:10.874 CET;17,1
2023-01-02 14:29:28.785 CET;17,4
2023-01-02 14:29:37.674 CET;17,2
2023-01-02 14:29:46.954 CET;17,4
2023-01-02 14:29:55.835 CET;17,5
2023-01-02 14:30:04.703 CET;17,2
2023-01-02 14:30:13.743 CET;17,5
2023-01-02 14:30:22.625 CET;17
2023-01-02 14:30:31.673 CET;17,3
2023-01-02 14:31:26.933 CET;17
2023-01-02 14:31:54.302 CET;16,8
2023-01-02 14:32:03.181 CET;16,9
2023-01-02 14:32:12.232 CET;17,2
2023-01-02 14:32:21.273 CET;17
2023-01-02 14:32:30.230 CET;17,2
2023-01-02 14:32:38.951 CET;16,7
2023-01-02 14:32:47.992 CET;17
2023-01-02 14:32:56.941 CET;17,1
2023-01-02 14:33:05.911 CET;16,9
2023-01-02 14:33:14.950 CET;16,8
2023-01-02 14:33:23.831 CET;17,2
2023-01-02 14:33:41.671 CET;17,1
2023-01-02 14:33:59.660 CET;17
2023-01-02 14:34:17.680 CET;16,9
2023-01-02 14:34:26.628 CET;17,1
2023-01-02 14:34:35.588 CET;17,2
2023-01-02 14:34:44.549 CET;17
2023-01-02 14:35:11.348 CET;16,9
2023-01-02 14:35:20.388 CET;17
2023-01-02 14:35:29.507 CET;17,3
2023-01-02 14:35:38.558 CET;17,1
2023-01-02 14:35:48.798 CET;17,3
2023-01-02 14:36:20.627 CET;17,4
2023-01-02 14:36:29.588 CET;15,8
2023-01-02 14:36:44.967 CET;17,2
2023-01-02 14:37:00.357 CET;17,4
2023-01-02 14:37:09.355 CET;16,5
2023-01-02 14:37:18.467 CET;17,2
2023-01-02 14:37:32.065 CET;17,5
2023-01-02 14:37:41.105 CET;17,7
2023-01-02 14:37:50.065 CET;17,1
2023-01-02 14:38:03.825 CET;17,2
2023-01-02 14:38:13.345 CET;16,5
2023-01-02 14:38:22.234 CET;17
2023-01-02 14:38:31.434 CET;17,3
2023-01-02 14:38:40.224 CET;16,8
2023-01-02 14:38:49.184 CET;17,1
2023-01-02 14:39:07.194 CET;17,6
2023-01-02 14:39:16.223 CET;17,1
2023-01-02 14:39:25.193 CET;17,5
2023-01-02 14:39:43.042 CET;17,7
2023-01-02 14:39:51.983 CET;16,2
2023-01-02 14:40:01.112 CET;17,3
2023-01-02 14:40:10.163 CET;17
2023-01-02 14:43:09.140 CET;17,2
2023-01-02 14:43:17.438 CET;16,9
2023-01-02 14:43:51.918 CET;16,8
2023-01-02 14:44:00.948 CET;17,6
2023-01-02 14:44:09.769 CET;17
2023-01-02 14:44:18.878 CET;17,2
2023-01-02 14:44:27.836 CET;17,3
2023-01-02 14:44:36.877 CET;17,2
2023-01-02 14:44:45.756 CET;16,9
2023-01-02 14:44:54.786 CET;17
2023-01-02 14:45:03.687 CET;16,5
2023-01-02 14:45:12.707 CET;17,2
2023-01-02 14:45:21.677 CET;16,8
2023-01-02 14:45:30.637 CET;17
2023-01-02 14:45:39.607 CET;17,2
2023-01-02 14:45:48.476 CET;17,1
2023-01-02 14:45:57.436 CET;16,7
2023-01-02 14:46:06.476 CET;17,4
2023-01-02 14:46:24.476 CET;16,9
2023-01-02 14:46:33.516 CET;16,7
2023-01-02 14:46:42.476 CET;17,3
2023-01-02 14:46:51.426 CET;16,9
2023-01-02 14:47:09.355 CET;16,8
2023-01-02 14:47:18.315 CET;17
2023-01-02 14:47:45.355 CET;16,9
2023-01-02 14:47:54.474 CET;16,7
2023-01-02 14:48:03.444 CET;16,8
2023-01-02 14:48:12.384 CET;16,5
2023-01-02 14:48:21.364 CET;17,3
2023-01-02 14:48:30.394 CET;16,7
2023-01-02 14:48:39.275 CET;16,8
2023-01-02 14:48:48.315 CET;16,6
2023-01-02 14:48:57.273 CET;16,8
2023-01-02 14:49:06.303 CET;17
2023-01-02 14:49:15.443 CET;17,5
2023-01-02 14:49:24.473 CET;16,5
2023-01-02 14:49:33.443 CET;16,3
2023-01-02 14:49:42.562 CET;16,7
2023-01-02 14:50:00.553 CET;17
2023-01-02 14:50:09.444 CET;16,5
2023-01-02 14:50:18.323 CET;16,4
2023-01-02 14:50:27.203 CET;16,2
2023-01-02 14:50:36.322 CET;16,3
2023-01-02 14:50:45.433 CET;16,5
2023-01-02 14:51:03.443 CET;16,4
2023-01-02 14:51:12.562 CET;16,6
2023-01-02 14:51:39.453 CET;16,9
2023-01-02 14:51:48.572 CET;16,6
2023-01-02 14:51:57.520 CET;16,8
2023-01-02 14:52:06.482 CET;17,2
2023-01-02 14:52:15.522 CET;17
2023-01-02 14:52:33.611 CET;16,9
2023-01-02 14:52:42.473 CET;16,7
2023-01-02 14:52:51.443 CET;17,1
2023-01-02 14:53:00.404 CET;17,2
2023-01-02 14:53:09.444 CET;16,7
2023-01-02 14:53:18.164 CET;17,1
2023-01-02 14:53:27.206 CET;17
2023-01-02 14:53:36.165 CET;17,6
2023-01-02 14:53:45.286 CET;17,2
2023-01-02 14:54:03.207 CET;17,4
2023-01-02 14:54:12.316 CET;17,2
2023-01-02 14:54:39.299 CET;17,3
2023-01-02 14:54:48.168 CET;16,8
2023-01-02 14:54:57.141 CET;17,4
2023-01-02 14:55:06.260 CET;17
2023-01-02 14:55:24.180 CET;17,2
2023-01-02 14:55:33.052 CET;17,1
2023-01-02 14:55:50.903 CET;16,8
2023-01-02 14:56:00.025 CET;17,3
2023-01-02 14:56:09.065 CET;17,1
2023-01-02 14:58:06.960 CET;17,7
2023-01-02 14:58:16.611 CET;17,2
2023-01-02 14:58:27.160 CET;17
2023-01-02 14:58:45.230 CET;17,7
2023-01-02 14:58:54.109 CET;17,2
2023-01-02 14:59:03.069 CET;17,5
2023-01-02 14:59:21.309 CET;17,2
2023-01-02 14:59:30.267 CET;17,1
2023-01-02 14:59:39.148 CET;17,4
2023-01-02 14:59:48.267 CET;17,2
2023-01-02 14:59:57.138 CET;17
2023-01-02 15:00:06.178 CET;17,2
2023-01-02 15:00:14.997 CET;17,5
2023-01-02 15:00:24.108 CET;17,2
2023-01-02 15:00:32.999 CET;17,4
2023-01-02 15:00:41.959 CET;17,2
2023-01-02 15:00:50.908 CET;17,1
2023-01-02 15:00:59.878 CET;17,7
2023-01-02 15:01:08.907 CET;17,2
2023-01-02 15:01:17.798 CET;16,9
2023-01-02 15:01:26.917 CET;17,5
2023-01-02 15:01:35.947 CET;17,4
2023-01-02 15:01:44.838 CET;17,2
2023-01-02 15:01:53.798 CET;17,1
2023-01-02 15:02:02.915 CET;17,5
2023-01-02 15:02:11.635 CET;17,1
2023-01-02 15:02:20.746 CET;16,9
2023-01-02 15:02:29.717 CET;16,5
2023-01-02 15:02:38.826 CET;17,8
2023-01-02 15:02:47.947 CET;17,4
2023-01-02 15:02:56.914 CET;16,9
2023-01-02 15:03:05.865 CET;17,4
2023-01-02 15:03:32.755 CET;16,7
2023-01-02 15:03:41.954 CET;17,1
2023-01-02 15:03:50.835 CET;16,9
2023-01-02 15:03:59.865 CET;17,2
2023-01-02 15:04:08.755 CET;17,1
2023-01-02 15:04:35.793 CET;17,3
2023-01-02 15:04:44.595 CET;17,7
2023-01-02 15:04:53.713 CET;17,9
2023-01-02 15:05:02.832 CET;17,5
2023-01-02 15:05:11.713 CET;17,2
2023-01-02 15:05:20.842 CET;17,4
2023-01-02 15:05:29.552 CET;17,8
2023-01-02 15:05:38.592 CET;17,3
2023-01-02 15:05:56.512 CET;17,2
2023-01-02 15:06:23.463 CET;17,1
2023-01-02 15:06:32.351 CET;17
2023-01-02 15:06:41.401 CET;17,3
2023-01-02 15:06:50.351 CET;17,4
2023-01-02 15:06:59.312 CET;16,3
2023-01-02 15:07:08.430 CET;17
2023-01-02 15:07:17.391 CET;17,7
2023-01-02 15:07:26.440 CET;17,6
2023-01-02 15:07:35.480 CET;17
2023-01-02 15:07:44.351 CET;17,2
2023-01-02 15:07:53.311 CET;16,7
2023-01-02 15:08:02.440 CET;17,5
2023-01-02 15:08:11.549 CET;17,1
2023-01-02 15:08:20.450 CET;17
2023-01-02 15:08:29.400 CET;17,1
2023-01-02 15:08:38.440 CET;17,4
2023-01-02 15:08:47.309 CET;17,5
2023-01-02 15:08:56.519 CET;17,2
2023-01-02 15:09:05.480 CET;17,6
2023-01-02 15:09:14.680 CET;17,4
2023-01-02 15:09:23.390 CET;16,9
2023-01-02 15:09:32.358 CET;17
2023-01-02 15:09:41.398 CET;17,3
2023-01-02 15:09:50.289 CET;17,4
2023-01-02 15:09:59.237 CET;17,2
2023-01-02 15:10:08.038 CET;16,7
2023-01-02 15:10:17.237 CET;17,1
2023-01-02 15:10:26.207 CET;17,7
2023-01-02 15:10:35.157 CET;17,2
2023-01-02 15:10:44.118 CET;17
2023-01-02 15:10:53.236 CET;17,3
2023-01-02 15:11:02.605 CET;16,8
2023-01-02 15:11:11.707 CET;17,4
2023-01-02 15:11:47.645 CET;17,5
2023-01-02 15:11:56.516 CET;17
2023-01-02 15:12:05.635 CET;17,4
2023-01-02 15:12:14.595 CET;17,1
2023-01-02 15:12:23.655 CET;17,4
2023-01-02 15:12:32.605 CET;17,1
2023-01-02 15:12:44.275 CET;17,3
2023-01-02 15:17:16.069 CET;17,2
2023-01-02 15:17:53.019 CET;17,3
2023-01-02 15:18:02.128 CET;17,5
2023-01-02 15:18:10.918 CET;17,2
2023-01-02 15:18:19.719 CET;17,4
2023-01-02 15:18:28.918 CET;17,2
2023-01-02 15:18:46.917 CET;17,1
2023-01-02 15:18:55.969 CET;17,2
2023-01-02 15:19:05.009 CET;17,3
2023-01-02 15:19:14.209 CET;17,4
2023-01-02 15:19:23.078 CET;17,1
2023-01-02 15:19:32.117 CET;17
2023-01-02 15:19:41.236 CET;17,2
2023-01-02 15:19:59.246 CET;17,1
2023-01-02 15:20:08.447 CET;17,3
2023-01-02 15:20:17.477 CET;17,4
2023-01-02 15:20:26.437 CET;17,5
2023-01-02 15:20:35.556 CET;17,3
2023-01-02 15:20:44.598 CET;17,2
2023-01-02 15:21:02.756 CET;17,5
2023-01-02 15:21:11.625 CET;17
2023-01-02 15:21:20.686 CET;17,4
2023-01-02 15:21:29.726 CET;17,1
2023-01-02 15:21:38.607 CET;17,5
2023-01-02 15:21:47.576 CET;17,3
2023-01-02 15:22:14.684 CET;17,1
2023-01-02 15:22:23.726 CET;17,2
2023-01-02 15:22:32.926 CET;17,4
2023-01-02 15:22:41.875 CET;17,2
2023-01-02 15:22:50.924 CET;17,5
2023-01-02 15:23:00.043 CET;17
2023-01-02 15:23:09.085 CET;17,2
2023-01-02 15:23:18.273 CET;17,5
2023-01-02 15:23:27.154 CET;17
2023-01-02 15:23:36.194 CET;17,4
2023-01-02 15:23:45.164 CET;17,3
2023-01-02 15:23:54.204 CET;17,2
2023-01-02 15:24:03.323 CET;17,3
2023-01-02 15:24:12.303 CET;17,4
2023-01-02 15:24:21.562 CET;17,6
2023-01-02 15:24:30.374 CET;17
2023-01-02 15:24:39.483 CET;17,2
2023-01-02 15:24:48.532 CET;17,3
2023-01-02 15:24:57.651 CET;17,2
2023-01-02 15:25:15.562 CET;17,5
2023-01-02 15:25:24.611 CET;17,3
2023-01-02 15:25:33.562 CET;17,6
2023-01-02 15:25:42.602 CET;17,3
2023-01-02 15:25:51.732 CET;17
2023-01-02 15:26:00.611 CET;17,1
2023-01-02 15:26:09.730 CET;16,8
2023-01-02 15:26:18.680 CET;17,5
2023-01-02 15:26:27.809 CET;17,1
2023-01-02 15:26:36.849 CET;17,6
2023-01-02 15:26:45.809 CET;17,1
2023-01-02 15:26:55.009 CET;17,6
2023-01-02 15:27:03.970 CET;17,2
2023-01-02 15:27:12.930 CET;17,5
2023-01-02 15:27:22.140 CET;17,2
2023-01-02 15:27:31.168 CET;17,4
2023-01-02 15:27:40.219 CET;17,2
2023-01-02 15:27:49.328 CET;17,3
2023-01-02 15:27:58.219 CET;17,1
2023-01-02 15:28:07.338 CET;17,2
2023-01-02 15:28:16.460 CET;17,3
2023-01-02 15:28:34.688 CET;17,5
2023-01-02 15:28:43.569 CET;17,3
2023-01-02 15:28:52.697 CET;17,4
2023-01-02 15:29:01.799 CET;17
2023-01-02 15:29:10.769 CET;17,2
2023-01-02 15:29:19.809 CET;17,3
2023-01-02 15:29:28.846 CET;17,6
2023-01-02 15:29:37.806 CET;17,2
2023-01-02 15:29:46.927 CET;16,8
2023-01-02 15:29:55.967 CET;17,3
2023-01-02 15:30:05.086 CET;17,4
2023-01-02 15:30:14.117 CET;17,5
2023-01-02 15:30:23.176 CET;17,4
2023-01-02 15:30:32.046 CET;17,6
2023-01-02 15:30:41.006 CET;17,2
2023-01-02 15:30:50.056 CET;17,3
2023-01-02 15:30:59.255 CET;17,1
2023-01-02 15:31:08.134 CET;17,3
2023-01-02 15:31:17.095 CET;16,9
2023-01-02 15:31:26.134 CET;17,3
2023-01-02 15:31:35.256 CET;17,2
2023-01-02 15:33:02.944 CET;17,1
2023-01-02 15:33:12.134 CET;17
2023-01-02 15:33:21.174 CET;16,9
2023-01-02 15:33:30.213 CET;17
2023-01-02 15:33:38.782 CET;17,1
2023-01-02 15:33:48.052 CET;16,9
2023-01-02 15:33:56.854 CET;16,8
2023-01-02 15:34:05.892 CET;16,9
2023-01-02 15:34:14.852 CET;16,8
2023-01-02 15:34:23.892 CET;16,7
2023-01-02 15:34:32.691 CET;17
2023-01-02 15:34:41.732 CET;17,2
2023-01-02 15:34:50.691 CET;16,9
2023-01-02 15:35:08.453 CET;17
2023-01-02 15:35:35.252 CET;17,1
2023-01-02 15:35:44.532 CET;16,8
2023-01-02 15:35:53.490 CET;17,2
2023-01-02 15:36:02.532 CET;17,1
2023-01-02 15:36:11.661 CET;17
2023-01-02 15:36:20.701 CET;16,6
2023-01-02 15:36:29.822 CET;16,8
2023-01-02 15:36:38.861 CET;17
2023-01-02 15:36:47.901 CET;17,3
2023-01-02 15:36:57.089 CET;17,2
2023-01-02 15:37:05.980 CET;17,1
2023-01-02 15:37:24.220 CET;17,6
2023-01-02 15:37:33.101 CET;17,2
2023-01-02 15:37:42.141 CET;17,1
2023-01-02 15:37:51.250 CET;17,4
2023-01-02 15:38:00.369 CET;17,2
2023-01-02 15:38:27.418 CET;17,4
2023-01-02 15:38:36.378 CET;17,1
2023-01-02 15:38:45.420 CET;17,3
2023-01-02 15:38:54.539 CET;17
2023-01-02 15:39:12.618 CET;17,1
2023-01-02 15:39:21.578 CET;17,4
2023-01-02 15:39:30.776 CET;17,1
2023-01-02 15:39:39.737 CET;17,4
2023-01-02 15:39:48.697 CET;17
2023-01-02 15:39:57.737 CET;17,4
2023-01-02 15:40:06.857 CET;17
2023-01-02 15:40:15.818 CET;17,5
2023-01-02 15:40:24.858 CET;17,3
2023-01-02 15:40:33.976 CET;17,4
2023-01-02 15:40:42.857 CET;17,3
2023-01-02 15:41:00.927 CET;17,4
2023-01-02 15:41:09.907 CET;17,5
2023-01-02 15:41:18.786 CET;17,1
2023-01-02 15:41:27.805 CET;17,3
2023-01-02 15:41:36.934 CET;17,2
2023-01-02 15:41:45.736 CET;17,1
2023-01-02 15:41:54.696 CET;17,6
2023-01-02 15:42:03.665 CET;17,7
2023-01-02 15:42:12.694 CET;17,4
2023-01-02 15:42:21.585 CET;17,2
2023-01-02 15:42:30.785 CET;17,1
2023-01-02 15:42:39.654 CET;16,8
2023-01-02 15:42:48.855 CET;17,3
2023-01-02 15:42:57.892 CET;17,2
2023-01-02 15:43:16.062 CET;17,3
2023-01-02 15:47:29.358 CET;16,5
2023-01-02 15:47:39.098 CET;17
2023-01-02 15:48:24.938 CET;17,6
2023-01-02 15:48:33.987 CET;16,3
2023-01-02 15:48:43.038 CET;17,7
2023-01-02 15:48:51.986 CET;17,2
2023-01-02 15:49:00.957 CET;17,1
2023-01-02 15:49:10.066 CET;17,4
2023-01-02 15:49:27.986 CET;17
2023-01-02 15:49:36.786 CET;17,5
2023-01-02 15:49:45.746 CET;17,7
2023-01-02 15:49:54.776 CET;17
2023-01-02 15:50:03.655 CET;17,3
2023-01-02 15:50:12.786 CET;17,6
2023-01-02 15:50:21.825 CET;17,3
2023-01-02 15:50:48.865 CET;17,4
2023-01-02 15:51:06.785 CET;16,9
2023-01-02 15:51:15.743 CET;17,3
2023-01-02 15:51:24.795 CET;17,2
2023-01-02 15:51:42.864 CET;17,6
2023-01-02 15:51:51.834 CET;17,4
2023-01-02 15:52:00.783 CET;17,3
2023-01-02 15:52:09.673 CET;18
2023-01-02 15:52:18.864 CET;17,2
2023-01-02 15:52:27.743 CET;17,5
2023-01-02 15:52:36.783 CET;17,1
2023-01-02 15:52:45.822 CET;17,8
2023-01-02 15:52:54.773 CET;17,2
2023-01-02 15:53:03.582 CET;17,6
2023-01-02 15:53:21.661 CET;17,2
2023-01-02 15:53:39.663 CET;17,4
2023-01-02 15:53:48.703 CET;16,9
2023-01-02 15:53:57.663 CET;17,6
2023-01-02 15:54:06.701 CET;16,9
2023-01-02 15:54:15.653 CET;17,1
2023-01-02 15:54:24.631 CET;17,2
2023-01-02 15:54:42.542 CET;17,3
2023-01-02 15:54:51.431 CET;17,4
2023-01-02 15:55:00.381 CET;17,7
2023-01-02 15:55:09.431 CET;17,4
2023-01-02 15:55:18.381 CET;17,8
2023-01-02 15:55:36.230 CET;17,1
2023-01-02 15:55:45.109 CET;17,6
2023-01-02 15:55:54.230 CET;16,9
2023-01-02 15:56:03.180 CET;17,5
2023-01-02 15:56:12.311 CET;17,3
2023-01-02 15:56:21.280 CET;17,8
2023-01-02 15:56:30.299 CET;17
2023-01-02 15:56:48.230 CET;17,4
2023-01-02 15:56:57.190 CET;17,2
2023-01-02 15:57:06.148 CET;17,4
2023-01-02 15:57:15.118 CET;17,2
2023-01-02 15:57:32.950 CET;16,8
2023-01-02 15:57:41.990 CET;17,2
2023-01-02 15:57:50.950 CET;17,6
2023-01-02 15:57:59.907 CET;17,3
2023-01-02 15:58:08.947 CET;17,7
2023-01-02 15:58:17.979 CET;17,3
2023-01-02 15:58:26.868 CET;17,1
2023-01-02 15:58:35.828 CET;17,4
2023-01-02 15:58:44.947 CET;17,1
2023-01-02 15:59:02.868 CET;17,7
2023-01-02 15:59:11.826 CET;17
2023-01-02 15:59:20.707 CET;16,6
2023-01-02 15:59:29.826 CET;17,1
2023-01-02 15:59:47.756 CET;17,4
2023-01-02 15:59:56.707 CET;17,3
2023-01-02 16:00:05.746 CET;17,6
2023-01-02 16:00:14.867 CET;17,3
2023-01-02 16:00:23.667 CET;16,9
2023-01-02 16:00:32.625 CET;17,1
2023-01-02 16:00:41.674 CET;17,3
2023-01-02 16:00:50.625 CET;17,2
2023-01-02 16:00:59.585 CET;17
2023-01-02 16:01:08.545 CET;17,4
2023-01-02 16:01:17.516 CET;16,9
2023-01-02 16:01:35.283 CET;17
2023-01-02 16:01:44.073 CET;16,1
2023-01-02 16:01:53.263 CET;17,1
2023-01-02 16:02:02.384 CET;17,4
2023-01-02 16:02:11.125 CET;17,8
2023-01-02 16:02:20.234 CET;17,3
2023-01-02 16:02:29.342 CET;16,9
2023-01-02 16:02:38.313 CET;17,5
2023-01-02 16:02:47.273 CET;17,6
2023-01-02 16:02:56.233 CET;17,5
2023-01-02 16:03:05.191 CET;17,2
2023-01-02 16:03:14.153 CET;17,4
2023-01-02 16:03:23.181 CET;17,5
2023-01-02 16:03:32.072 CET;17,2
2023-01-02 16:03:41.032 CET;17,6
2023-01-02 16:03:50.153 CET;17,4
2023-01-02 16:03:59.111 CET;17,2
2023-01-02 16:04:44.871 CET;16,9
2023-01-02 16:04:54.082 CET;16,7
2023-01-02 16:05:02.720 CET;17
2023-01-02 16:05:11.831 CET;16,9
2023-01-02 16:05:29.829 CET;17
2023-01-02 16:05:38.720 CET;17,1
2023-01-02 16:05:47.599 CET;17
2023-01-02 16:05:56.710 CET;17,1
2023-01-02 16:06:14.638 CET;17
2023-01-02 16:06:23.678 CET;16,9
2023-01-02 16:06:32.318 CET;17,1
2023-01-02 16:06:50.477 CET;17
2023-01-02 16:07:08.318 CET;17,4
2023-01-02 16:07:17.118 CET;17,1
2023-01-02 16:07:26.318 CET;17
2023-01-02 16:07:34.947 CET;16,9
2023-01-02 16:07:52.947 CET;16,7
2023-01-02 16:08:12.878 CET;17
2023-01-02 16:08:45.076 CET;17,1
2023-01-02 16:09:09.367 CET;16,9
2023-01-02 16:12:49.921 CET;17,1
2023-01-02 16:12:59.450 CET;16,9
2023-01-02 16:13:08.470 CET;17
2023-01-02 16:13:17.430 CET;17,5
2023-01-02 16:13:26.331 CET;17,3
2023-01-02 16:13:37.040 CET;17,6
2023-01-02 16:18:49.746 CET;17,5
2023-01-02 16:18:58.815 CET;16,9
2023-01-02 16:19:07.996 CET;17,3
2023-01-02 16:19:20.026 CET;17,6
2023-01-02 16:19:36.065 CET;17,2
2023-01-02 16:19:51.665 CET;17
2023-01-02 16:20:07.456 CET;17,1
2023-01-02 16:21:06.313 CET;17
2023-01-02 16:21:15.114 CET;17,4
2023-01-02 16:21:33.273 CET;17,3
2023-01-02 16:21:42.094 CET;17,4
2023-01-02 16:21:51.283 CET;17,5
2023-01-02 16:22:00.323 CET;17,1
2023-01-02 16:22:09.444 CET;17
2023-01-02 16:22:18.243 CET;17,4
2023-01-02 16:22:27.213 CET;17,8
2023-01-02 16:22:36.161 CET;17,7
2023-01-02 16:22:45.282 CET;17,4
2023-01-02 16:22:54.253 CET;17
2023-01-02 16:23:03.361 CET;16,9
2023-01-02 16:23:12.321 CET;17,1
2023-01-02 16:23:21.280 CET;17,3
2023-01-02 16:23:30.331 CET;17,4
2023-01-02 16:23:39.361 CET;17,2
2023-01-02 16:23:48.242 CET;17,5
2023-01-02 16:23:57.292 CET;17,2
2023-01-02 16:24:06.401 CET;17
2023-01-02 16:24:15.361 CET;17,3
2023-01-02 16:24:24.250 CET;17,1
